payment_id,trip_id,customer_id,amount,currency,payment_method,payment_status,paid_at,transaction_ref,created_at
PAY000086428,40b6ee5b-abf1-47c6-a04f-1f641d055b69,CUS0005535,25.0,USD,CARD,PAID,2018-11-27 17:46:23,TXN-000000086428,2018-11-27 17:34:23
PAY000086429,3f777c03-c9f8-4543-9976-5e11d141c779,CUS0000967,10.5,USD,WALLET,PAID,2018-11-27 01:09:22,TXN-000000086429,2018-11-27 01:02:22
PAY000086430,5c1313be-c180-420e-8e6b-5e89d5230134,CUS0005490,,USD,CARD,PENDING,,TXN-000000086430,2018-11-27 01:32:22
PAY000086431,4a0cbaca-cecb-4712-be3a-a5eefc4217af,CUS0002090,12.0,USD,WALLET,PAID,2018-12-01 09:03:03,TXN-000000086431,2018-12-01 09:09:03
PAY000086432,a6e250f8-4235-4825-afd2-d61dd9aa4fe7,CUS0003580,12.5,USD,CARD,PAID,2018-11-28 22:19:08,TXN-000000086432,2018-11-28 21:51:08
PAY000086433,96d7a378-a320-40a6-83d4-8e5ee60268ae,CUS0000805,0.0,USD,WALLET,CANCELLED,,TXN-000000086433,2018-11-26 13:05:09
PAY000086434,74989323-fefe-4031-a744-22f13a1ad526,CUS0000656,16.5,USD,CARD,PAID,2018-12-14 18:08:08,TXN-000000086434,2018-12-14 17:52:08
PAY000086435,de78c862-b116-4590-9ae3-0b34cdd9a7e7,CUS0006857,7.0,USD,CARD,PAID,2018-11-29 20:49:09,TXN-000000086435,2018-11-29 19:41:09
PAY000086436,0f0f13a5-f855-437a-b090-2d7f89ff98f7,CUS0006863,22.5,USD,WALLET,PAID,2018-12-14 17:25:08,TXN-000000086436,2018-12-14 16:15:08
PAY000086437,5eebfc93-8b85-48c5-ac31-3594bc0b9b81,CUS0005886,19.5,USD,CARD,PAID,2018-11-27 01:22:25,TXN-000000086437,2018-11-27 00:57:25
PAY000086438,0129debc-baf5-47b0-962e-3650ae04a43d,CUS0003354,30.0,USD,CARD,PAID,2018-12-01 21:13:58,TXN-000000086438,2018-12-01 20:09:58
PAY000086439,38c75f30-c02f-49d0-93e8-b15f87b3253d,CUS0003355,,USD,CASH,PENDING,,TXN-000000086439,2018-11-28 12:23:07
PAY000086440,76a3d870-390d-4623-bca2-42474a2274c0,CUS0001694,7.5,USD,CASH,PAID,2018-12-15 22:34:08,TXN-000000086440,2018-12-15 20:45:08
PAY000086441,41357a98-b828-44fd-ad79-330d6a291751,CUS0003699,0.0,USD,BANK_TRANSFER,CANCELLED,,TXN-000000086441,2018-12-15 09:08:12
PAY000086442,de76aa85-ad3b-4a40-9a01-c7ea1a809c44,CUS0002886,16.0,USD,WALLET,PAID,2018-12-16 01:58:15,TXN-000000086442,2018-12-16 01:28:15
PAY000086443,a39382aa-0c74-4b14-a5e8-01ea399737cf,CUS0002956,8.0,USD,CARD,PAID,2018-11-28 21:12:08,TXN-000000086443,2018-11-28 19:51:08
PAY000086444,a78f76d1-0077-4713-8e72-a01f23401a1e,CUS0001489,6.5,USD,WALLET,PAID,2018-11-29 02:44:08,TXN-000000086444,2018-11-29 02:39:08
PAY000086445,92feba75-d97c-418d-a025-3cd7631e4f30,CUS0001480,9.0,USD,CARD,PAID,2018-11-29 01:53:07,TXN-000000086445,2018-11-29 01:46:07
PAY000086446,5b5e54a1-d06f-474f-bd75-851424b31327,CUS0001301,13.5,USD,CARD,PAID,2018-11-28 00:44:24,TXN-000000086446,2018-11-27 23:56:24
PAY000086447,57b10ea5-dbee-4a6a-8d7c-3a1bb8aa4f54,CUS0000032,9.0,USD,CARD,PAID,2018-11-29 09:08:07,TXN-000000086447,2018-11-29 08:53:07
PAY000086448,090254de-288b-41b2-9ea4-d2131a815db8,CUS0001928,21.5,USD,CARD,PAID,2018-12-18 20:21:12,TXN-000000086448,2018-12-18 18:44:12
PAY000086449,6cab2e75-6d80-423c-bd8f-ce37ccc4cdd6,CUS0005109,19.5,USD,CASH,PAID,2018-11-26 17:38:10,TXN-000000086449,2018-11-26 17:18:10
PAY000086450,819156d2-e8f5-487b-8ce0-d22529a1f783,CUS0008502,10.5,USD,CARD,PAID,2018-12-15 13:28:09,TXN-000000086450,2018-12-15 11:59:09
PAY000086451,669b2ea4-3d80-40eb-88e4-404f9951d292,CUS0005876,10.5,USD,WALLET,PAID,2018-12-13 15:35:13,TXN-000000086451,2018-12-13 13:53:13
PAY000086452,66109e9e-07be-4212-a6db-8d4def5a249b,CUS0001793,11.0,USD,CARD,PAID,2018-11-29 03:00:21,TXN-000000086452,2018-11-29 02:14:21
PAY000086453,a7e08290-ccef-43b8-8310-ea025013798e,CUS0002229,30.5,USD,CARD,PAID,2018-12-14 21:27:05,TXN-000000086453,2018-12-14 20:57:05
PAY000086454,c4d473df-836d-4f04-b1eb-a40d836cabc5,CUS0000196,14.0,USD,CARD,PAID,2018-11-28 19:09:23,TXN-000000086454,2018-11-28 18:54:23
PAY000086455,ed2111e6-abe2-4859-9c11-ae5ebcc20dd1,CUS0005731,0.0,USD,CARD,CANCELLED,,TXN-000000086455,2018-11-29 12:46:58
PAY000086456,c744c0e2-e101-43c7-bac4-86a6147185e7,CUS0004932,26.0,USD,CARD,PAID,2018-11-28 12:35:07,TXN-000000086456,2018-11-28 10:42:07
PAY000086457,dedab041-a0f1-40dd-b9c8-d0ac32fcb205,CUS0000561,8.0,USD,CARD,PAID,2018-11-27 21:20:22,TXN-000000086457,2018-11-27 19:44:22
PAY000086458,20c0a612-97aa-4727-b158-4b4910431007,CUS0002637,0.0,USD,CARD,CANCELLED,,TXN-000000086458,2018-12-18 04:30:08
PAY000086459,3615c961-1298-4d5a-95fe-acc81c14def1,CUS0008468,24.0,USD,CARD,PAID,2018-12-15 02:04:08,TXN-000000086459,2018-12-15 01:31:08
PAY000086460,bac80696-1366-4411-acae-dfe8ed98ad2a,CUS0002716,15.0,USD,CARD,PAID,2018-12-15 05:15:10,TXN-000000086460,2018-12-15 05:13:10
PAY000086461,48dcac9d-5090-4b53-8da2-ce858837bad5,CUS0002901,,USD,WALLET,PENDING,,TXN-000000086461,2018-11-27 03:29:24
PAY000086462,6c4dfc0a-f7a5-48d9-9f62-048559126456,CUS0008889,36.0,USD,WALLET,PAID,2018-11-27 23:24:24,TXN-000000086462,2018-11-27 22:48:24
PAY000086463,a65b0dba-f68a-4c19-a22a-a99768e1bdad,CUS0000470,14.0,USD,WALLET,PAID,2018-11-27 01:53:14,TXN-000000086463,2018-11-27 00:38:14
PAY000086464,737d0801-1081-42f5-97dc-618f6b98a1db,CUS0005455,34.0,USD,BANK_TRANSFER,PAID,2018-12-17 20:43:05,TXN-000000086464,2018-12-17 20:09:05
PAY000086465,af58c26c-c019-4f51-9b87-c1552d8da9df,CUS0008172,9.0,USD,CARD,PAID,2018-11-28 19:11:25,TXN-000000086465,2018-11-28 18:14:25
PAY000086466,b0d5b914-71c9-4a52-a5cd-d48536229ef4,CUS0001410,8.0,USD,CASH,PAID,2018-12-03 10:11:57,TXN-000000086466,2018-12-03 08:46:57
PAY000086467,c1d56ad1-ab29-466c-85ab-b4e4e3edf6b4,CUS0005176,7.0,USD,CARD,PAID,2018-12-15 20:39:03,TXN-000000086467,2018-12-15 20:19:03
PAY000086468,8b68456c-ca2b-4793-85d1-9c6bdc6ce929,CUS0007855,13.0,USD,CARD,PAID,2018-11-28 16:22:08,TXN-000000086468,2018-11-28 14:55:08
PAY000086469,6dfa5df3-395c-4027-87c4-dd6b2e418bda,CUS0000354,16.5,USD,CARD,PAID,2018-12-15 14:11:03,TXN-000000086469,2018-12-15 13:25:03
PAY000086470,ee56b9d0-3a53-4aff-b78b-4d60fa28d162,CUS0004734,9.5,USD,CARD,PAID,2018-12-18 09:23:08,TXN-000000086470,2018-12-18 08:22:08
PAY000086471,9d2f3cf5-eb01-40cd-a6be-6690a7d5709a,CUS0001783,9.5,USD,BANK_TRANSFER,PAID,2018-11-29 16:42:59,TXN-000000086471,2018-11-29 15:19:59
PAY000086472,235d7e8d-e7d7-4365-8a37-76dd98ee8537,CUS0005740,0.0,USD,CARD,CANCELLED,,TXN-000000086472,2018-11-28 19:05:08
PAY000086473,8440963b-9b2b-46c7-9e31-4ab9511fc182,CUS0000315,42.5,USD,CARD,PAID,2018-12-13 12:43:09,TXN-000000086473,2018-12-13 11:11:09
PAY000086474,bc6159f4-0d40-4e20-b839-cff1b9d9a30b,CUS0005218,8.5,USD,CARD,PAID,2018-11-30 02:26:57,TXN-000000086474,2018-11-30 01:38:57
PAY000086475,84bd72f7-de2e-402d-824f-a75a9bde33f5,CUS0006262,8.5,USD,BANK_TRANSFER,PAID,2018-12-18 02:11:05,TXN-000000086475,2018-12-18 00:58:05
PAY000086476,fef0fb8e-66ae-4a67-a43a-6a1090cba4e4,CUS0007332,12.5,USD,CARD,PAID,2018-12-16 05:08:05,TXN-000000086476,2018-12-16 03:41:05
PAY000086477,89e85500-dc4f-4293-a99f-4aceee809c0b,CUS0005758,16.5,USD,CARD,PAID,2018-11-29 05:35:45,TXN-000000086477,2018-11-29 05:04:45
PAY000086478,c4fdcde2-7fc1-4637-96ce-7c6577c84ca0,CUS0002703,14.0,USD,WALLET,PAID,2018-11-29 02:58:04,TXN-000000086478,2018-11-29 01:32:04
PAY000086479,4bd3e5d4-74e6-47fb-b73f-739ab45df433,CUS0004911,0.0,USD,WALLET,CANCELLED,,TXN-000000086479,2018-12-17 17:22:05
PAY000086480,6786d76b-dc24-4427-9e0a-973740a78cf0,CUS0000534,7.0,USD,WALLET,PAID,2018-11-27 00:31:14,TXN-000000086480,2018-11-27 00:13:14
PAY000086481,0fc53ce1-3f73-4dca-a76d-edcae704629f,CUS0007577,0.0,USD,CASH,CANCELLED,,TXN-000000086481,2018-12-03 07:43:02
PAY000086482,48ae2e43-f98a-4ba7-b47e-3382db6586ce,CUS0007151,0.0,USD,CARD,CANCELLED,,TXN-000000086482,2018-12-10 00:26:25
PAY000086483,9190bc57-9c78-4fff-8e26-43d3201767b6,CUS0005355,13.5,USD,CARD,PAID,2018-11-28 19:02:08,TXN-000000086483,2018-11-28 18:28:08
PAY000086484,fb116c1b-c582-44f4-a85c-54d652dc6bee,CUS0000294,11.5,USD,CASH,PAID,2018-12-18 18:00:06,TXN-000000086484,2018-12-18 17:48:06
PAY000086485,2e7a2eee-5fbd-4371-840d-423b3153ea42,CUS0003345,9.0,USD,WALLET,PAID,2018-12-15 05:38:05,TXN-000000086485,2018-12-15 04:46:05
PAY000086486,93d99ec5-9ddb-4c8d-b856-8b6f53e888fd,CUS0005020,8.0,USD,CASH,PAID,2018-12-14 11:21:09,TXN-000000086486,2018-12-14 10:51:09
PAY000086487,7641b595-76db-4659-8f8a-b729fd686d44,CUS0002427,,USD,WALLET,PENDING,,TXN-000000086487,2018-11-27 22:04:22
PAY000086488,28375bbd-55c9-4d27-aae7-7369af6f8286,CUS0004425,3.0,USD,CARD,PAID,2018-11-29 05:04:22,TXN-000000086488,2018-11-29 03:43:22
PAY000086489,ac46503e-c297-4126-82b4-4fd6f9fc53ab,CUS0006222,8.0,USD,CARD,PAID,2018-12-14 23:55:05,TXN-000000086489,2018-12-14 23:20:05
PAY000086490,5a08bd31-fa8e-4175-9d00-a96a68491200,CUS0001764,13.5,USD,CARD,PAID,2018-12-01 19:14:00,TXN-000000086490,2018-12-01 17:34:00
PAY000086491,ff9df47b-ce08-424c-b3df-3eae1100a9c7,CUS0000496,13.5,USD,CASH,PAID,2018-11-29 02:15:40,TXN-000000086491,2018-11-29 01:04:40
PAY000086492,3b0a7365-f6e5-497c-8560-8052b920ff0e,CUS0001758,7.5,USD,CARD,PAID,2018-11-30 11:02:00,TXN-000000086492,2018-11-30 10:33:00
PAY000086493,f2dc0914-1c53-4725-a4cf-022b7a245bbf,CUS0005213,8.0,USD,CARD,PAID,2018-11-26 20:50:09,TXN-000000086493,2018-11-26 18:56:09
PAY000086494,dea2dd4a-9865-4729-bf90-badab2b3a5a4,CUS0006320,32.5,USD,WALLET,PAID,2018-11-30 13:53:03,TXN-000000086494,2018-11-30 12:04:03
PAY000086495,86411e6f-8a9b-4d7e-950e-9bf7c2b8a0c0,CUS0003413,29.5,USD,CASH,PAID,2018-11-30 16:59:08,TXN-000000086495,2018-11-30 15:49:08
PAY000086496,b0fe8d18-9fb0-40f4-a186-b7e719e3d511,CUS0003611,7.5,USD,CARD,PAID,2018-12-14 01:54:10,TXN-000000086496,2018-12-14 00:21:10
PAY000086497,098b8d79-9d66-4949-aa94-155ead6055d1,CUS0002898,26.0,USD,CARD,PAID,2018-11-30 05:32:59,TXN-000000086497,2018-11-30 04:14:59
PAY000086498,aae92349-93cd-49e6-955c-45f6eb6fd635,CUS0003377,,USD,CARD,PENDING,,TXN-000000086498,2018-12-17 06:15:12
PAY000086499,163f33f5-ea6f-4386-abd5-5574afb5d0e5,CUS0003174,10.0,USD,WALLET,PAID,2018-11-27 08:40:22,TXN-000000086499,2018-11-27 07:56:22
PAY000086500,e9da5f88-9e47-4ce3-a711-07d47c7cfa68,CUS0007583,14.5,USD,CARD,PAID,2018-12-17 04:26:10,TXN-000000086500,2018-12-17 03:10:10
PAY000086501,87466abb-b51e-48d0-b508-bc16903603f8,CUS0001106,9.0,USD,CARD,PAID,2018-11-28 15:45:24,TXN-000000086501,2018-11-28 15:09:24
PAY000086502,f4d5688a-2a1d-4597-804a-644c0def0586,CUS0005061,47.5,USD,CARD,PAID,2018-11-28 11:23:08,TXN-000000086502,2018-11-28 11:10:08
PAY000086503,d4ef09ab-0d25-4b23-a8ff-5185d53d164f,CUS0008697,8.5,USD,CARD,PAID,2018-11-26 15:20:09,TXN-000000086503,2018-11-26 15:10:09
PAY000086504,013e56e2-c7db-45ad-8b07-9ec217d9c822,CUS0006225,8.5,USD,CASH,PAID,2018-12-02 03:54:03,TXN-000000086504,2018-12-02 02:26:03
PAY000086505,1ad7a799-424e-41f1-b57e-786ce9efbbe7,CUS0000249,26.0,USD,WALLET,PAID,2018-12-18 04:19:13,TXN-000000086505,2018-12-18 02:42:13
PAY000086506,640d3033-2c2e-4d9a-915e-df99d9567314,CUS0006548,7.5,USD,CASH,PAID,2018-12-01 22:16:57,TXN-000000086506,2018-12-01 22:08:57
PAY000086507,7cfc9903-262f-4680-9683-3c5ad3e0ce58,CUS0000340,0.0,USD,CARD,CANCELLED,,TXN-000000086507,2018-12-13 21:09:10
PAY000086508,31a98ba1-c74c-421f-8999-f85dd386aec0,CUS0002395,0.0,USD,CARD,CANCELLED,,TXN-000000086508,2018-12-16 01:08:14
PAY000086509,6f73e999-0b39-4ed4-adc8-28d311f39cc6,CUS0005514,0.0,USD,CARD,CANCELLED,,TXN-000000086509,2018-12-13 21:39:15
PAY000086510,b9a49cdd-3c87-466c-93b0-9588a2b8d2a3,CUS0004171,27.5,USD,CARD,PAID,2018-12-13 10:12:05,TXN-000000086510,2018-12-13 08:31:05
PAY000086511,32c76e4c-5264-4120-8b9b-65c55bc959b8,CUS0008094,23.0,USD,CARD,PAID,2018-12-18 16:05:05,TXN-000000086511,2018-12-18 15:04:05
PAY000086512,bdbb5770-a74c-48f0-b49a-c8266774b43b,CUS0004426,13.5,USD,CARD,PAID,2018-11-27 04:10:23,TXN-000000086512,2018-11-27 03:30:23
PAY000086513,e8a7395d-d779-492d-b2c9-6a6d8d34e358,CUS0001545,9.0,USD,WALLET,PAID,2018-12-17 08:55:04,TXN-000000086513,2018-12-17 08:33:04
PAY000086514,0d1061e5-e4db-4371-95dd-8f4467054bcb,CUS0001945,10.5,USD,WALLET,PAID,2018-12-13 10:52:13,TXN-000000086514,2018-12-13 10:57:13
PAY000086515,f4a96300-43c5-49fe-a208-d651f402cfea,CUS0004187,10.5,USD,CARD,PAID,2018-12-03 00:25:58,TXN-000000086515,2018-12-02 23:20:58
PAY000086516,bf44f9e2-18a2-4e57-bf30-5c2db6e820c8,CUS0001418,0.0,USD,WALLET,CANCELLED,,TXN-000000086516,2018-11-27 18:11:22
PAY000086517,9d0c25b9-ef3c-46b2-9d86-77c55ceeea2c,CUS0007956,36.0,USD,CARD,PAID,2018-11-27 22:21:23,TXN-000000086517,2018-11-27 21:14:23
PAY000086518,00740aa1-d6ef-4293-9165-c6cd1e3b6b5a,CUS0002333,0.0,USD,CARD,CANCELLED,,TXN-000000086518,2018-12-01 20:43:01
PAY000086519,07e07813-7e5e-4caa-a09e-f64f297d0ee1,CUS0002476,19.5,USD,CARD,PAID,2018-12-17 11:36:10,TXN-000000086519,2018-12-17 10:32:10
PAY000086520,f280125b-fd55-4684-acf9-da41a7199ac6,CUS0003757,5.0,USD,CARD,PAID,2018-12-01 22:55:57,TXN-000000086520,2018-12-01 22:31:57
PAY000086521,d0d62a3d-af06-495f-b265-c4b3c91c1342,CUS0000630,0.0,USD,CARD,CANCELLED,,TXN-000000086521,2018-11-28 18:35:07
PAY000086522,e562a105-add2-4ba2-ad82-353d242a4727,CUS0005237,32.5,USD,WALLET,PAID,2018-12-16 18:39:13,TXN-000000086522,2018-12-16 18:12:13
PAY000086523,1f23ef39-36e0-4d5d-b1fd-b92bbf568246,CUS0003162,5.0,USD,CARD,PAID,2018-11-27 21:27:24,TXN-000000086523,2018-11-27 19:38:24
PAY000086524,a7722ec5-b9de-426c-81f6-dc13b9a8ff58,CUS0005722,26.0,USD,WALLET,PAID,2018-12-01 22:06:05,TXN-000000086524,2018-12-01 21:21:05
PAY000086525,624e003a-bda6-437d-9580-23d77829e138,CUS0002934,10.5,USD,CARD,PAID,2018-12-18 08:53:08,TXN-000000086525,2018-12-18 07:49:08
PAY000086526,3ee9dff4-3296-4f8f-81c7-67748fe40ae1,CUS0001483,27.5,USD,CARD,PAID,2018-11-28 22:33:07,TXN-000000086526,2018-11-28 21:43:07
PAY000086527,53ba6017-cb1f-451b-8092-b897fc7c52e8,CUS0005694,0.0,USD,WALLET,CANCELLED,,TXN-000000086527,2018-11-28 16:01:08
PAY000086528,5e8f4b39-a8fd-4b04-ba79-9c735b493bfa,CUS0003440,13.5,USD,CARD,PAID,2018-12-03 14:23:00,TXN-000000086528,2018-12-03 13:40:00
PAY000086529,b92b6a19-772a-4fe2-9450-ea0bff80c03c,CUS0005911,9.5,USD,CARD,PAID,2018-12-03 02:58:05,TXN-000000086529,2018-12-03 01:51:05
PAY000086530,48c85c16-9aaa-4564-b08b-7dfb39b1d84a,CUS0008281,0.0,USD,WALLET,CANCELLED,,TXN-000000086530,2018-11-30 01:49:04
PAY000086531,d9032b2f-51d2-4849-95c1-623e3e52655e,CUS0001682,13.5,USD,CARD,PAID,2018-11-29 07:40:03,TXN-000000086531,2018-11-29 06:52:03
PAY000086532,098ebef5-d682-4c60-8cd4-2c5a9ac6cf08,CUS0000629,0.0,USD,CARD,CANCELLED,,TXN-000000086532,2018-12-14 00:03:04
PAY000086533,778510e8-17d1-43d5-8590-3db4fcd8af58,CUS0004980,13.5,USD,CARD,PAID,2018-12-16 23:45:17,TXN-000000086533,2018-12-16 23:52:17
PAY000086534,f646c638-b70b-4753-abf2-34dc73364c02,CUS0001572,8.5,USD,CARD,PAID,2018-11-27 02:43:23,TXN-000000086534,2018-11-27 01:28:23
PAY000086535,30de7924-56e4-4e05-9fdb-f25f53d7d541,CUS0008267,0.0,USD,BANK_TRANSFER,CANCELLED,,TXN-000000086535,2018-11-29 04:32:23
PAY000086536,9cc9ff0c-144f-40b9-a72f-f0b9940c4af8,CUS0006593,16.0,USD,CARD,PAID,2018-12-14 15:36:04,TXN-000000086536,2018-12-14 14:01:04
PAY000086537,df071b51-0395-4f74-9cd0-00108bfcbbbb,CUS0003347,,USD,CARD,PENDING,,TXN-000000086537,2018-12-15 05:22:08
PAY000086538,2aca3a6f-3bb9-4318-b328-0a817e407d52,CUS0003329,9.5,USD,CARD,PAID,2018-12-04 00:16:04,TXN-000000086538,2018-12-03 22:30:04
PAY000086539,dd169e92-3073-4865-bb81-cd88511667a9,CUS0004496,11.0,USD,BANK_TRANSFER,PAID,2018-11-28 22:50:08,TXN-000000086539,2018-11-28 22:42:08
PAY000086540,655e8f68-7873-4a71-8799-64b859e180a5,CUS0006580,,USD,CARD,PENDING,,TXN-000000086540,2018-12-16 02:54:11
PAY000086541,caef5f03-7631-4103-b7c8-14200a4f2d4e,CUS0001390,7.0,USD,CASH,PAID,2018-11-27 19:38:23,TXN-000000086541,2018-11-27 19:00:23
PAY000086542,6153fba6-a7bd-4f69-8eb7-dbd9feb27c82,CUS0006649,33.0,USD,WALLET,PAID,2018-11-27 19:09:25,TXN-000000086542,2018-11-27 18:49:25
PAY000086543,ab3b4654-9c0c-464a-9964-df969ade2314,CUS0006370,27.5,USD,WALLET,PAID,2018-12-02 14:19:03,TXN-000000086543,2018-12-02 13:52:03
PAY000086544,d43101fe-7685-40b6-ade1-1cf90776bb3a,CUS0002394,9.0,USD,CASH,PAID,2018-11-28 21:55:38,TXN-000000086544,2018-11-28 21:55:38
PAY000086545,6569b5cf-1360-41db-a193-49ec44cac7f0,CUS0004838,0.0,USD,CARD,CANCELLED,,TXN-000000086545,2018-12-04 00:14:02
PAY000086546,71ad0382-b7c7-4b73-8889-cb308f613278,CUS0006513,18.5,USD,CARD,PAID,2018-11-29 00:33:07,TXN-000000086546,2018-11-29 00:24:07
PAY000086547,4131d4a2-5443-4740-ae54-64a5d202506e,CUS0001599,9.0,USD,WALLET,PAID,2018-12-16 10:57:05,TXN-000000086547,2018-12-16 10:44:05
PAY000086548,f536c016-9e3e-41d8-84a6-08b673661d8e,CUS0005147,10.5,USD,CASH,PAID,2018-12-15 12:49:09,TXN-000000086548,2018-12-15 10:59:09
PAY000086549,67aa0d45-fabe-4feb-b8b9-cbf006f7d6ce,CUS0001807,7.0,USD,CARD,PAID,2018-11-30 05:32:57,TXN-000000086549,2018-11-30 04:19:57
PAY000086550,40b717c0-dc15-46f0-b3fc-70ff02b7c581,CUS0003024,16.5,USD,CARD,PAID,2018-11-29 05:48:07,TXN-000000086550,2018-11-29 04:02:07
PAY000086551,dfca1752-e6e9-41ed-a4cb-fdee4c58fde8,CUS0003539,6.5,USD,CASH,PAID,2018-12-17 04:18:08,TXN-000000086551,2018-12-17 03:03:08
PAY000086552,0766066f-9117-48ba-bae8-f3225e5c64ef,CUS0005411,19.5,USD,CARD,PAID,2018-12-04 01:42:57,TXN-000000086552,2018-12-04 01:43:57
PAY000086553,c82b3834-7541-495a-ba30-5dcd4aea3680,CUS0002434,9.0,USD,WALLET,PAID,2018-11-28 11:30:07,TXN-000000086553,2018-11-28 10:18:07
PAY000086554,a9f5c3c2-8dcf-4a1a-b9e9-1a8211ce161f,CUS0006900,10.5,USD,CARD,PAID,2018-12-02 12:09:03,TXN-000000086554,2018-12-02 11:35:03
PAY000086555,33196725-4496-4a99-abe8-83194cb828d3,CUS0003409,10.5,USD,CASH,PAID,2018-12-16 22:41:06,TXN-000000086555,2018-12-16 21:53:06
PAY000086556,6b9151d4-9f7d-4b98-9fc7-777e47845f6b,CUS0006675,13.5,USD,CARD,PAID,2018-12-14 08:35:03,TXN-000000086556,2018-12-14 06:46:03
PAY000086557,4e524b6e-24ba-4103-94a8-3f50a1b41e7d,CUS0005687,7.0,USD,CASH,PAID,2018-11-28 13:18:26,TXN-000000086557,2018-11-28 13:11:26
PAY000086558,fac70638-569f-4b81-83c7-42d9ef9f6158,CUS0007279,16.5,USD,CARD,PAID,2018-12-16 04:35:08,TXN-000000086558,2018-12-16 04:03:08
PAY000086559,2c153cce-e3f4-41ee-9c1f-77127652d7cc,CUS0003572,0.0,USD,CASH,CANCELLED,,TXN-000000086559,2018-11-30 08:07:02
PAY000086560,cdcba19a-7e70-415a-b54a-d5ca17a7916b,CUS0006533,5.0,USD,CARD,PAID,2018-11-30 07:01:02,TXN-000000086560,2018-11-30 06:40:02
PAY000086561,6bc2535f-f087-411b-afc3-cadd61c5a0b5,CUS0003287,3.0,USD,BANK_TRANSFER,PAID,2018-12-15 06:18:12,TXN-000000086561,2018-12-15 05:19:12
PAY000086562,ce138397-1707-4a90-8d56-09f2d44f672f,CUS0004310,10.5,USD,BANK_TRANSFER,PAID,2018-11-29 04:00:22,TXN-000000086562,2018-11-29 02:13:22
PAY000086563,a38ebabb-3eb4-4e54-816d-55890d3bfb15,CUS0004064,13.5,USD,CARD,PAID,2018-12-17 20:16:05,TXN-000000086563,2018-12-17 18:45:05
PAY000086564,8fbcb37a-affe-49bf-904e-5d3d230bc767,CUS0007957,38.0,USD,WALLET,PAID,2018-12-14 21:55:10,TXN-000000086564,2018-12-14 20:32:10
PAY000086565,617982b3-c163-47db-b62d-fccd8f7973da,CUS0002138,19.5,USD,CARD,PAID,2018-12-17 23:11:11,TXN-000000086565,2018-12-17 23:09:11
PAY000086566,4c5033ed-af13-4c38-a65c-2ddb7e449437,CUS0005210,9.0,USD,WALLET,PAID,2018-11-29 04:32:07,TXN-000000086566,2018-11-29 03:37:07
PAY000086567,49965f9c-82dc-4383-a2cc-55c2f8f65a1f,CUS0002848,16.5,USD,CARD,PAID,2018-11-26 21:12:09,TXN-000000086567,2018-11-26 19:48:09
PAY000086568,fbd2f741-b266-4303-83e2-166457ffc8e3,CUS0006039,7.0,USD,CARD,PAID,2018-12-03 17:19:01,TXN-000000086568,2018-12-03 15:37:01
PAY000086569,207a6d5a-5c19-4a2d-a166-a3785863daf0,CUS0001751,18.0,USD,CARD,PAID,2018-11-27 21:16:22,TXN-000000086569,2018-11-27 20:25:22
PAY000086570,76afba1b-3e7c-428a-9a98-dd8d5069545e,CUS0001140,22.5,USD,CARD,PAID,2018-11-27 09:33:22,TXN-000000086570,2018-11-27 08:11:22
PAY000086571,f245870d-c5f7-4a06-9d0d-112fc64caf78,CUS0008386,34.0,USD,CARD,PAID,2018-12-02 09:00:03,TXN-000000086571,2018-12-02 08:27:03
PAY000086572,76a917b4-59b4-4e43-896e-21c53ea91cdd,CUS0005156,7.0,USD,BANK_TRANSFER,PAID,2018-11-27 06:51:23,TXN-000000086572,2018-11-27 05:03:23
PAY000086573,65d2b3be-8b62-41cb-9560-d36997407e12,CUS0006975,9.0,USD,WALLET,PAID,2018-12-16 17:56:08,TXN-000000086573,2018-12-16 17:05:08
PAY000086574,354c691f-e9a3-4c22-8e80-cf8970150f73,CUS0004825,7.0,USD,CARD,PAID,2018-11-29 00:09:42,TXN-000000086574,2018-11-28 22:47:42
PAY000086575,bd2b8b16-8586-4c7e-8dcb-1410a18c4c39,CUS0003128,27.5,USD,BANK_TRANSFER,PAID,2018-11-29 00:56:41,TXN-000000086575,2018-11-28 23:12:41
PAY000086576,6948b06d-e88c-4663-aab3-d0fbf1769aa6,CUS0002820,,USD,CASH,PENDING,,TXN-000000086576,2018-12-16 18:32:09
PAY000086577,031ddce2-d283-4c00-9fd5-7274b571d2fb,CUS0008060,11.5,USD,CARD,PAID,2018-11-27 13:57:25,TXN-000000086577,2018-11-27 12:20:25
PAY000086578,5e0b8bc7-575b-44bb-8471-9af707bf5761,CUS0006711,7.0,USD,CARD,PAID,2018-12-17 03:42:11,TXN-000000086578,2018-12-17 02:07:11
PAY000086579,fcde9261-7098-49b3-9060-78842688fa67,CUS0008858,11.0,USD,CASH,PAID,2018-11-28 23:53:39,TXN-000000086579,2018-11-28 23:09:39
PAY000086580,a7a04da5-c66b-4c2e-be9a-e3dd8c216b17,CUS0003718,12.5,USD,CARD,PAID,2018-12-18 06:51:06,TXN-000000086580,2018-12-18 06:52:06
PAY000086581,b9f11fad-3ece-441a-8a1a-8ba4ce46e0a3,CUS0001120,38.5,USD,CARD,PAID,2018-11-29 05:21:07,TXN-000000086581,2018-11-29 04:34:07
PAY000086582,b7abb57f-136f-43aa-ab62-a7c4d5e8a417,CUS0006161,12.0,USD,WALLET,PAID,2018-12-14 21:09:14,TXN-000000086582,2018-12-14 20:29:14
